ClkCycle:          5, pc_rdata: 00000000, pc_wdata: 00000004, insn: 7d5c0837, mode: 3, rs1_addr: 24, rs1_rdata: 00000000, rs2_addr: 21, rs2_rdata: 00000000, rd_addr: 16, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3383, pc_rdata: 00000678, pc_wdata: 0000067c, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 0000067c, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       3384, pc_rdata: 0000067c, pc_wdata: 0000067c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3385, pc_rdata: 0000067c, pc_wdata: 00000680, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3386, pc_rdata: 00000680, pc_wdata: 00000684, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000680, mem_addr: 00000680, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3387, pc_rdata: 00000684, pc_wdata: 00000688, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 000005ac, rs2_addr: 12, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 0000062c, mem_addr: 0000062c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3388, pc_rdata: 00000688, pc_wdata: 0000068c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3389, pc_rdata: 0000068c, pc_wdata: 00000690, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3390, pc_rdata: 00000690, pc_wdata: 00000694, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3391, pc_rdata: 00000694, pc_wdata: 00000698, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3392, pc_rdata: 00000698, pc_wdata: 0000069c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3393, pc_rdata: 0000069c, pc_wdata: 000006a0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3394, pc_rdata: 000006a0, pc_wdata: 000006a4, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 0000062c, rs2_addr: 28, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 0000062c, mem_addr: 0000062c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3395, pc_rdata: 000006a4, pc_wdata: 000006a8, insn: 40880833, mode: 3, rs1_addr: 16, rs1_rdata: 00000667, rs2_addr:  8, rs2_rdata: 0000062c, rd_addr: 16, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 0000062c
0000000000000000
ClkCycle:       3396, pc_rdata: 000006a8, pc_wdata: 000006ac, insn: 05023423, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr: 16, rs2_rdata: 00000667, rd_addr:  8, rd_wdata: 00000160, mem_addr: 00000160, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3397, pc_rdata: 000006ac, pc_wdata: 000006b0, insn: 00000e97, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 29, rd_wdata: 000006ac, mem_addr: 000006ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3398, pc_rdata: 000006b0, pc_wdata: 000006b4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3399, pc_rdata: 000006b4, pc_wdata: 000006b8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3400, pc_rdata: 000006b8, pc_wdata: 000006bc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3401, pc_rdata: 000006bc, pc_wdata: 000006c0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3402, pc_rdata: 000006c0, pc_wdata: 000006c4, insn: 00000e17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 28, rd_wdata: 000006c0, mem_addr: 000006c0, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3403, pc_rdata: 000006c4, pc_wdata: 000006c8, insn: f34e0e13, mode: 3, rs1_addr: 28, rs1_rdata: 00000000, rs2_addr: 20, rs2_rdata: ffffddb7, rd_addr: 28, rd_wdata: 000005f4, mem_addr: 000005f4, mem_rdata: 00000000, mem_wdata: ffffddb7
ClkCycle:       3404, pc_rdata: 000006c8, pc_wdata: 000006cc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3405, pc_rdata: 000006cc, pc_wdata: 000006d0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3406, pc_rdata: 000006d0, pc_wdata: 000006d4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3407, pc_rdata: 000006d4, pc_wdata: 000006d8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3408, pc_rdata: 000006d8, pc_wdata: 000006dc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3409, pc_rdata: 000006dc, pc_wdata: 000006e0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3410, pc_rdata: 000006e0, pc_wdata: 000006e4, insn: 100e0ee7, mode: 3, rs1_addr: 28, rs1_rdata: 000005f4, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 29, rd_wdata: 000006e4, mem_addr: 000006f4, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3411, pc_rdata: 000006e4, pc_wdata: 000006f4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3412, pc_rdata: 000006f4, pc_wdata: 000006f8, insn: 003ece93, mode: 3, rs1_addr: 29, rs1_rdata: 000006ac, rs2_addr:  3, rs2_rdata: 00000000, rd_addr: 29, rd_wdata: 000006e7, mem_addr: 000006e7, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3413, pc_rdata: 000006f8, pc_wdata: 000006fc, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 000006fc, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       3414, pc_rdata: 000006fc, pc_wdata: 000006fc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3415, pc_rdata: 000006fc, pc_wdata: 00000700, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3416, pc_rdata: 00000700, pc_wdata: 00000704, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000700, mem_addr: 00000700, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3417, pc_rdata: 00000704, pc_wdata: 00000708, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 0000062c, rs2_addr: 12, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 000006ac, mem_addr: 000006ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3418, pc_rdata: 00000708, pc_wdata: 0000070c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3419, pc_rdata: 0000070c, pc_wdata: 00000710, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3420, pc_rdata: 00000710, pc_wdata: 00000714, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3421, pc_rdata: 00000714, pc_wdata: 00000718, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3422, pc_rdata: 00000718, pc_wdata: 0000071c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3423, pc_rdata: 0000071c, pc_wdata: 00000720, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3424, pc_rdata: 00000720, pc_wdata: 00000724, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 000006ac, rs2_addr: 28, rs2_rdata: 000005f4, rd_addr:  8, rd_wdata: 000006ac, mem_addr: 000006ac, mem_rdata: 00000000, mem_wdata: 000005f4
ClkCycle:       3425, pc_rdata: 00000724, pc_wdata: 00000728, insn: 408e8eb3, mode: 3, rs1_addr: 29, rs1_rdata: 000006e7, rs2_addr:  8, rs2_rdata: 000006ac, rd_addr: 29, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 000006ac
0000000000000000
ClkCycle:       3426, pc_rdata: 00000728, pc_wdata: 0000072c, insn: 05d23823, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr: 29, rs2_rdata: 000006e7, rd_addr: 16, rd_wdata: 00000168, mem_addr: 00000168, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3427, pc_rdata: 0000072c, pc_wdata: 00000730, insn: 00000a17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 20, rd_wdata: 0000072c, mem_addr: 0000072c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3428, pc_rdata: 00000730, pc_wdata: 00000734, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3429, pc_rdata: 00000734, pc_wdata: 00000738, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3430, pc_rdata: 00000738, pc_wdata: 0000073c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3431, pc_rdata: 0000073c, pc_wdata: 00000740, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3432, pc_rdata: 00000740, pc_wdata: 00000744, insn: 00000617, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 12, rd_wdata: 00000740, mem_addr: 00000740, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3433, pc_rdata: 00000744, pc_wdata: 00000748, insn: e3460613, mode: 3, rs1_addr: 12, rs1_rdata: 00000000, rs2_addr: 20, rs2_rdata: 0000072c, rd_addr: 12, rd_wdata: 00000574, mem_addr: 00000574, mem_rdata: 00000000, mem_wdata: 0000072c
ClkCycle:       3434, pc_rdata: 00000748, pc_wdata: 0000074c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3435, pc_rdata: 0000074c, pc_wdata: 00000750, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3436, pc_rdata: 00000750, pc_wdata: 00000754, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3437, pc_rdata: 00000754, pc_wdata: 00000758, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3438, pc_rdata: 00000758, pc_wdata: 0000075c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3439, pc_rdata: 0000075c, pc_wdata: 00000760, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3440, pc_rdata: 00000760, pc_wdata: 00000764, insn: 20060a67, mode: 3, rs1_addr: 12, rs1_rdata: 00000574, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 20, rd_wdata: 00000764, mem_addr: 00000774, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3441, pc_rdata: 00000764, pc_wdata: 00000774, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3442, pc_rdata: 00000774, pc_wdata: 00000778, insn: 003a4a13, mode: 3, rs1_addr: 20, rs1_rdata: 0000072c, rs2_addr:  3, rs2_rdata: 00000000, rd_addr: 20, rd_wdata: 00000767, mem_addr: 00000767, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3443, pc_rdata: 00000778, pc_wdata: 0000077c, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 0000077c, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       3444, pc_rdata: 0000077c, pc_wdata: 0000077c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3445, pc_rdata: 0000077c, pc_wdata: 00000780, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3446, pc_rdata: 00000780, pc_wdata: 00000784, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000780, mem_addr: 00000780, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3447, pc_rdata: 00000784, pc_wdata: 00000788, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 000006ac, rs2_addr: 12, rs2_rdata: 00000574, rd_addr:  8, rd_wdata: 0000072c, mem_addr: 0000072c, mem_rdata: 00000000, mem_wdata: 00000574
ClkCycle:       3448, pc_rdata: 00000788, pc_wdata: 0000078c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3449, pc_rdata: 0000078c, pc_wdata: 00000790, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3450, pc_rdata: 00000790, pc_wdata: 00000794, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3451, pc_rdata: 00000794, pc_wdata: 00000798, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3452, pc_rdata: 00000798, pc_wdata: 0000079c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3453, pc_rdata: 0000079c, pc_wdata: 000007a0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3454, pc_rdata: 000007a0, pc_wdata: 000007a4, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 0000072c, rs2_addr: 28, rs2_rdata: 000005f4, rd_addr:  8, rd_wdata: 0000072c, mem_addr: 0000072c, mem_rdata: 00000000, mem_wdata: 000005f4
ClkCycle:       3455, pc_rdata: 000007a4, pc_wdata: 000007a8, insn: 408a0a33, mode: 3, rs1_addr: 20, rs1_rdata: 00000767, rs2_addr:  8, rs2_rdata: 0000072c, rd_addr: 20, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 0000072c
0000000000000000
ClkCycle:       3456, pc_rdata: 000007a8, pc_wdata: 000007ac, insn: 05423c23, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr: 20, rs2_rdata: 00000767, rd_addr: 24, rd_wdata: 00000170, mem_addr: 00000170, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3457, pc_rdata: 000007ac, pc_wdata: 000007b0, insn: 00000b17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 22, rd_wdata: 000007ac, mem_addr: 000007ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3458, pc_rdata: 000007b0, pc_wdata: 000007b4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3459, pc_rdata: 000007b4, pc_wdata: 000007b8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3460, pc_rdata: 000007b8, pc_wdata: 000007bc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3461, pc_rdata: 000007bc, pc_wdata: 000007c0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3462, pc_rdata: 000007c0, pc_wdata: 000007c4, insn: 00000497, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  9, rd_wdata: 000007c0, mem_addr: 000007c0, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3463, pc_rdata: 000007c4, pc_wdata: 000007c8, insn: c3448493, mode: 3, rs1_addr:  9, rs1_rdata: 00000000, rs2_addr: 20, rs2_rdata: 00000000, rd_addr:  9, rd_wdata: 000003f4, mem_addr: 000003f4, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3464, pc_rdata: 000007c8, pc_wdata: 000007cc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3465, pc_rdata: 000007cc, pc_wdata: 000007d0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3466, pc_rdata: 000007d0, pc_wdata: 000007d4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3467, pc_rdata: 000007d4, pc_wdata: 000007d8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3468, pc_rdata: 000007d8, pc_wdata: 000007dc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3469, pc_rdata: 000007dc, pc_wdata: 000007e0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3470, pc_rdata: 000007e0, pc_wdata: 000007e4, insn: 40048b67, mode: 3, rs1_addr:  9, rs1_rdata: 000003f4, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 22, rd_wdata: 000007e4, mem_addr: 000007f4, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3471, pc_rdata: 000007e4, pc_wdata: 000007f4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3472, pc_rdata: 000007f4, pc_wdata: 000007f8, insn: 003b4b13, mode: 3, rs1_addr: 22, rs1_rdata: 000007ac, rs2_addr:  3, rs2_rdata: 00000000, rd_addr: 22, rd_wdata: 000007e7, mem_addr: 000007e7, mem_rdata: 00000000, mem_wdata: 00000000
